unique_id,id,name,date,role,kills,deaths,assists,damage_dealt,damage_taken,wards,cs,gold,minutes,champion,op_score,result,num_dbah_players,is_dbah_team
2022-03-08t00:00:00+9:00_050_018_win_raythar,manual_game_2022-03-08T00:00:00+9:00_050_018_WIN,Raythar,2022-03-08T00:00:00+9:00,TOP,7,6,10,25193,39552,5,332,21610,50.3,Riven,6.49,WIN,5,TRUE
2022-03-08t00:00:00+9:00_050_018_win_gandalftheblack2,manual_game_2022-03-08T00:00:00+9:00_050_018_WIN,gandalftheblack2,2022-03-08T00:00:00+9:00,JUNGLE,5,13,18,21153,50091,19,228,16410,50.3,Lee Sin,5.9,WIN,5,TRUE
2022-03-08t00:00:00+9:00_050_018_win_snakebae,manual_game_2022-03-08T00:00:00+9:00_050_018_WIN,snakebae,2022-03-08T00:00:00+9:00,MID,4,11,17,22292,44544,14,235,15103,50.3,Cassiopeia,5.96,WIN,5,TRUE
2022-03-08t00:00:00+9:00_050_018_win_jewflayer,manual_game_2022-03-08T00:00:00+9:00_050_018_WIN,jewflayer,2022-03-08T00:00:00+9:00,BOT,23,5,15,67605,32990,17,232,23580,50.3,Miss Fortune,7.7,WIN,5,TRUE
2022-03-08t00:00:00+9:00_050_018_win_braveclue,manual_game_2022-03-08T00:00:00+9:00_050_018_WIN,braveclue,2022-03-08T00:00:00+9:00,SUPPORT,7,3,19,67036,23060,55,135,15965,50.3,Syndra,8.51,WIN,5,TRUE
2022-03-10t00:00:00+9:00_035_028_win_jewflayer,manual_game_2022-03-10T00:00:00+9:00_035_028_WIN,jewflayer,2022-03-10T00:00:00+9:00,TOP,7,3,9,26089,22863,11,202,12397,35.46666667,Cho Gath,6.85,WIN,5,TRUE
2022-03-10t00:00:00+9:00_035_028_win_raythar,manual_game_2022-03-10T00:00:00+9:00_035_028_WIN,Raythar,2022-03-10T00:00:00+9:00,JUNGLE,11,7,9,23524,34543,8,206,14644,35.46666667,Riven,6.06,WIN,5,TRUE
2022-03-10t00:00:00+9:00_035_028_win_braveclue,manual_game_2022-03-10T00:00:00+9:00_035_028_WIN,braveclue,2022-03-10T00:00:00+9:00,MID,11,10,9,25941,25559,13,217,15045,35.46666667,Yassuo,7.91,WIN,5,TRUE
2022-03-10t00:00:00+9:00_035_028_win_shebbles,manual_game_2022-03-10T00:00:00+9:00_035_028_WIN,shebbles,2022-03-10T00:00:00+9:00,BOT,8,6,14,43763,26190,14,155,12828,35.46666667,Swain,8.4,WIN,5,TRUE
2022-03-10t00:00:00+9:00_035_028_win_gandalftheblack2,manual_game_2022-03-10T00:00:00+9:00_035_028_WIN,gandalftheblack2,2022-03-10T00:00:00+9:00,SUPPORT,2,6,17,18890,22775,29,45,9019,35.46666667,Maokai,5.56,WIN,5,TRUE
2022-03-16t00:00:00+9:00_034_041_win_cllassy66,manual_game_2022-03-16T00:00:00+9:00_034_041_WIN,cllassy66,2022-03-16T00:00:00+9:00,TOP,9,2,2,,,,,,33.68333333,Garen,6.98,WIN,5,TRUE
2022-03-16t00:00:00+9:00_034_041_win_dbahdaspooper,manual_game_2022-03-16T00:00:00+9:00_034_041_WIN,dbahdaspooper,2022-03-16T00:00:00+9:00,JUNGLE,7,3,12,,,,,,33.68333333,Zac,8.93,WIN,5,TRUE
2022-03-16t00:00:00+9:00_034_041_win_snakebae,manual_game_2022-03-16T00:00:00+9:00_034_041_WIN,snakebae,2022-03-16T00:00:00+9:00,MID,1,4,8,,,,,,33.68333333,Cassiopeia,5.33,WIN,5,TRUE
2022-03-16t00:00:00+9:00_034_041_win_raythar,manual_game_2022-03-16T00:00:00+9:00_034_041_WIN,Raythar,2022-03-16T00:00:00+9:00,BOT,13,7,8,,,,,,33.68333333,Caitlyn,6.93,WIN,5,TRUE
2022-03-16t00:00:00+9:00_034_041_win_braveclue,manual_game_2022-03-16T00:00:00+9:00_034_041_WIN,braveclue,2022-03-16T00:00:00+9:00,SUPPORT,4,4,14,,,,,,33.68333333,Zyra,7.59,WIN,5,TRUE
2022-03-16t00:00:00+9:00_027_021_lose_cllassy66,manual_game_2022-03-16T00:00:00+9:00_027_021_LOSE,cllassy66,2022-03-16T00:00:00+9:00,TOP,3,8,3,,,,,,27.35,Sett,4.85,LOSE,5,TRUE
2022-03-16t00:00:00+9:00_027_021_lose_dbahdaspooper,manual_game_2022-03-16T00:00:00+9:00_027_021_LOSE,dbahdaspooper,2022-03-16T00:00:00+9:00,JUNGLE,2,5,7,,,,,,27.35,Vi,5.82,LOSE,5,TRUE
2022-03-16t00:00:00+9:00_027_021_lose_snakebae,manual_game_2022-03-16T00:00:00+9:00_027_021_LOSE,snakebae,2022-03-16T00:00:00+9:00,MID,3,5,3,,,,,,27.35,Lux,5.4,LOSE,5,TRUE
2022-03-16t00:00:00+9:00_027_021_lose_raythar,manual_game_2022-03-16T00:00:00+9:00_027_021_LOSE,Raythar,2022-03-16T00:00:00+9:00,BOT,7,6,3,,,,,,27.35,Caitlyn,5.18,LOSE,5,TRUE
2022-03-16t00:00:00+9:00_027_021_lose_braveclue,manual_game_2022-03-16T00:00:00+9:00_027_021_LOSE,braveclue,2022-03-16T00:00:00+9:00,SUPPORT,6,4,3,,,,,,27.35,Pyke,7.06,LOSE,5,TRUE
2022-02-11t13:28:08+09:00_031_048_lose_braveclue,fBHHhgUQStDKUGAn4yaPwJS5nJINBFLzlDyVHasdecQ=,braveclue,2022-02-11T13:28:08+09:00,SUPPORT,0,5,8,4443,23479,32,10,6034,30.8,Janna,5.01,LOSE,5,TRUE
2022-02-11t13:28:08+09:00_031_048_lose_cantonesports,fBHHhgUQStDKUGAn4yaPwJS5nJINBFLzlDyVHasdecQ=,cantonesports,2022-02-11T13:28:08+09:00,TOP,4,5,8,30064,18320,11,91,8193,30.8,Veigar,6.17,LOSE,5,TRUE
2022-02-11t13:28:08+09:00_031_048_lose_gandalftheblack2,fBHHhgUQStDKUGAn4yaPwJS5nJINBFLzlDyVHasdecQ=,gandalftheblack2,2022-02-11T13:28:08+09:00,MID,1,5,9,7103,21504,9,102,7570,30.8,Soraka,4.44,LOSE,5,TRUE
2022-02-11t13:28:08+09:00_031_048_lose_raythar,fBHHhgUQStDKUGAn4yaPwJS5nJINBFLzlDyVHasdecQ=,raythar,2022-02-11T13:28:08+09:00,JUNGLE,6,10,9,19293,31363,6,23,12733,30.8,Kayn,6.98,LOSE,5,TRUE
2022-02-11t13:28:08+09:00_031_048_lose_snakebae,fBHHhgUQStDKUGAn4yaPwJS5nJINBFLzlDyVHasdecQ=,snakebae,2022-02-11T13:28:08+09:00,ADC,7,10,4,15423,21808,9,145,11111,30.8,Jinx,4.73,LOSE,5,TRUE
2022-02-24t11:57:44+09:00_030_044_lose_100moe,fBHHhgUQStCI7FjC5ySTN9-SfuFxqp7QZ7FDzDWFPnU=,100moe,2022-02-24T11:57:44+09:00,SUPPORT,2,9,4,11922,17461,24,31,7650,29.73333333,Morgana,6.07,LOSE,5,TRUE
2022-02-24t11:57:44+09:00_030_044_lose_cllassy66,fBHHhgUQStCI7FjC5ySTN9-SfuFxqp7QZ7FDzDWFPnU=,cllassy66,2022-02-24T11:57:44+09:00,TOP,0,6,7,8171,32917,6,119,7099,29.73333333,Tahm Kench,4.44,LOSE,5,TRUE
2022-02-24t11:57:44+09:00_030_044_lose_codybarrese,fBHHhgUQStCI7FjC5ySTN9-SfuFxqp7QZ7FDzDWFPnU=,codybarrese,2022-02-24T11:57:44+09:00,JUNGLE,2,8,4,6657,29884,10,31,7220,29.73333333,Sejuani,3.79,LOSE,5,TRUE
2022-02-24t11:57:44+09:00_030_044_lose_dbahdaspooper,fBHHhgUQStCI7FjC5ySTN9-SfuFxqp7QZ7FDzDWFPnU=,dbahdaspooper,2022-02-24T11:57:44+09:00,MID,4,9,2,15072,20332,9,161,9289,29.73333333,Corki,5.5,LOSE,5,TRUE
2022-02-24t11:57:44+09:00_030_044_lose_snakebae,fBHHhgUQStCI7FjC5ySTN9-SfuFxqp7QZ7FDzDWFPnU=,snakebae,2022-02-24T11:57:44+09:00,ADC,2,5,3,6252,19044,8,182,9757,29.73333333,Kayle,4.77,LOSE,5,TRUE
2022-02-24t12:18:59+09:00_015_021_win_100moe,fBHHhgUQStC-WoK_iHZpLlAuLdsKB1CYoW0BJ0JnKOo=,100moe,2022-02-24T12:18:59+09:00,SUPPORT,3,0,10,8185,4677,10,6,5887,15.35,Morgana,8.42,WIN,5,TRUE
2022-02-24t12:18:59+09:00_015_021_win_cllassy66,fBHHhgUQStC-WoK_iHZpLlAuLdsKB1CYoW0BJ0JnKOo=,cllassy66,2022-02-24T12:18:59+09:00,TOP,3,0,0,5374,6894,6,88,6335,15.35,Sett,6.17,WIN,5,TRUE
2022-02-24t12:18:59+09:00_015_021_win_codybarrese,fBHHhgUQStC-WoK_iHZpLlAuLdsKB1CYoW0BJ0JnKOo=,codybarrese,2022-02-24T12:18:59+09:00,JUNGLE,1,1,4,2442,11438,5,5,4604,15.35,Nunu & Willump,4.93,WIN,5,TRUE
2022-02-24t12:18:59+09:00_015_021_win_dbahdaspooper,fBHHhgUQStC-WoK_iHZpLlAuLdsKB1CYoW0BJ0JnKOo=,dbahdaspooper,2022-02-24T12:18:59+09:00,ADC,9,2,3,9936,6459,5,109,7603,15.35,Varus,6.25,WIN,5,TRUE
2022-02-24t12:18:59+09:00_015_021_win_snakebae,fBHHhgUQStC-WoK_iHZpLlAuLdsKB1CYoW0BJ0JnKOo=,snakebae,2022-02-24T12:18:59+09:00,MID,4,1,1,4566,2549,4,80,5462,15.35,Cassiopeia,5.17,WIN,5,TRUE
2022-02-25t09:14:20+09:00_032_018_lose_100moe,fBHHhgUQStBtbPgLkf06qnn2qSCRKHKzpgbj9kgZrxY=,100moe,2022-02-25T09:14:20+09:00,SUPPORT,4,8,11,12562,19312,28,19,8649,32.3,Morgana,6.16,LOSE,5,TRUE
2022-02-25t09:14:20+09:00_032_018_lose_cllassy66,fBHHhgUQStBtbPgLkf06qnn2qSCRKHKzpgbj9kgZrxY=,cllassy66,2022-02-25T09:14:20+09:00,TOP,9,7,7,23456,35525,14,202,15195,32.3,Urgot,6.99,LOSE,5,TRUE
2022-02-25t09:14:20+09:00_032_018_lose_dbahdaspooper,fBHHhgUQStBtbPgLkf06qnn2qSCRKHKzpgbj9kgZrxY=,dbahdaspooper,2022-02-25T09:14:20+09:00,ADC,7,9,14,28867,19964,12,150,11994,32.3,Varus,4.97,LOSE,5,TRUE
2022-02-25t09:14:20+09:00_032_018_lose_gandalftheblack2,fBHHhgUQStBtbPgLkf06qnn2qSCRKHKzpgbj9kgZrxY=,gandalftheblack2,2022-02-25T09:14:20+09:00,JUNGLE,7,2,3,13331,28221,12,18,12421,32.3,Lee Sin,5.9,LOSE,5,TRUE
2022-02-25t09:14:20+09:00_032_018_lose_shebbles,fBHHhgUQStBtbPgLkf06qnn2qSCRKHKzpgbj9kgZrxY=,shebbles,2022-02-25T09:14:20+09:00,MID,7,8,4,12902,20288,14,118,10596,32.3,Vi,6.03,LOSE,5,TRUE
2022-02-25t11:48:47+09:00_032_043_win_100moe,fBHHhgUQStBDEkpXXHH_tYJypiS35CoSKc_0SQVLIxA=,100moe,2022-02-25T11:48:47+09:00,SUPPORT,4,4,16,8000,17988,26,22,8077,31.71666667,Rell,7.64,WIN,5,TRUE
2022-02-25t11:48:47+09:00_032_043_win_cllassy66,fBHHhgUQStBDEkpXXHH_tYJypiS35CoSKc_0SQVLIxA=,cllassy66,2022-02-25T11:48:47+09:00,TOP,5,4,8,14497,24463,11,202,12668,31.71666667,Kayle,6.51,WIN,5,TRUE
2022-02-25t11:48:47+09:00_032_043_win_codybarrese,fBHHhgUQStBDEkpXXHH_tYJypiS35CoSKc_0SQVLIxA=,codybarrese,2022-02-25T11:48:47+09:00,JUNGLE,2,5,20,11326,31911,10,34,10567,31.71666667,Sejuani,6.48,WIN,5,TRUE
2022-02-25t11:48:47+09:00_032_043_win_dbahdaspooper,fBHHhgUQStBDEkpXXHH_tYJypiS35CoSKc_0SQVLIxA=,dbahdaspooper,2022-02-25T11:48:47+09:00,ADC,15,5,10,35713,22189,10,177,16748,31.71666667,Tristana,7.7,WIN,5,TRUE
2022-02-25t11:48:47+09:00_032_043_win_snakebae,fBHHhgUQStBDEkpXXHH_tYJypiS35CoSKc_0SQVLIxA=,snakebae,2022-02-25T11:48:47+09:00,MID,4,5,14,16964,14317,10,110,8820,31.71666667,Lux,5.82,WIN,5,TRUE
2022-02-25t12:26:40+09:00_030_028_lose_100moe,fBHHhgUQStC68jBcYGU9PXwzCZs_c_0ntduvbmrGbBQ=,100moe,2022-02-25T12:26:40+09:00,SUPPORT,1,10,5,16511,17937,22,30,7311,30.46666667,Morgana,4.91,LOSE,5,TRUE
2022-02-25t12:26:40+09:00_030_028_lose_cllassy66,fBHHhgUQStC68jBcYGU9PXwzCZs_c_0ntduvbmrGbBQ=,cllassy66,2022-02-25T12:26:40+09:00,TOP,6,9,8,21260,27971,10,100,9335,30.46666667,Malphite,5.81,LOSE,5,TRUE
2022-02-25t12:26:40+09:00_030_028_lose_codybarrese,fBHHhgUQStC68jBcYGU9PXwzCZs_c_0ntduvbmrGbBQ=,codybarrese,2022-02-25T12:26:40+09:00,JUNGLE,6,11,5,9479,37034,11,14,10140,30.46666667,Warwick,5.24,LOSE,5,TRUE
2022-02-25t12:26:40+09:00_030_028_lose_dbahdaspooper,fBHHhgUQStC68jBcYGU9PXwzCZs_c_0ntduvbmrGbBQ=,dbahdaspooper,2022-02-25T12:26:40+09:00,ADC,1,8,2,12323,18934,9,194,9315,30.46666667,Sivir,4.98,LOSE,5,TRUE
2022-02-25t12:26:40+09:00_030_028_lose_snakebae,fBHHhgUQStC68jBcYGU9PXwzCZs_c_0ntduvbmrGbBQ=,snakebae,2022-02-25T12:26:40+09:00,MID,6,4,6,19905,13893,10,120,10255,30.46666667,Lux,5.51,LOSE,5,TRUE
2022-02-25t12:55:49+09:00_021_013_lose_100moe,fBHHhgUQStCmK2ohQzPAwH31s4vZR58thDP7FzDKZm8=,100moe,2022-02-25T12:55:49+09:00,SUPPORT,1,11,1,9509,22722,9,6,5351,21.21666667,Renata Glasc,4.84,LOSE,5,TRUE
2022-02-25t12:55:49+09:00_021_013_lose_cllassy66,fBHHhgUQStCmK2ohQzPAwH31s4vZR58thDP7FzDKZm8=,cllassy66,2022-02-25T12:55:49+09:00,TOP,2,7,4,9899,17605,5,94,6310,21.21666667,Kayle,5.43,LOSE,5,TRUE
2022-02-25t12:55:49+09:00_021_013_lose_codybarrese,fBHHhgUQStCmK2ohQzPAwH31s4vZR58thDP7FzDKZm8=,codybarrese,2022-02-25T12:55:49+09:00,JUNGLE,0,9,4,6124,22372,6,12,4824,21.21666667,Sejuani,4.59,LOSE,5,TRUE
2022-02-25t12:55:49+09:00_021_013_lose_dbahdaspooper,fBHHhgUQStCmK2ohQzPAwH31s4vZR58thDP7FzDKZm8=,dbahdaspooper,2022-02-25T12:55:49+09:00,ADC,1,7,0,21012,11223,5,84,5327,21.21666667,Ziggs,4.22,LOSE,5,TRUE
2022-02-25t12:55:49+09:00_021_013_lose_snakebae,fBHHhgUQStCmK2ohQzPAwH31s4vZR58thDP7FzDKZm8=,snakebae,2022-02-25T12:55:49+09:00,MID,4,7,1,10082,17363,8,80,6429,21.21666667,Irelia,5.83,LOSE,5,TRUE
2022-02-25t13:31:43+09:00_029_016_lose_100moe,fBHHhgUQStCASDLWvG1lf0lXan5dNb4x69Rt11_AFv8=,100moe,2022-02-25T13:31:43+09:00,SUPPORT,6,11,18,19021,19256,25,26,10320,29.26666667,Morgana,6.29,LOSE,5,TRUE
2022-02-25t13:31:43+09:00_029_016_lose_braveclue,fBHHhgUQStCASDLWvG1lf0lXan5dNb4x69Rt11_AFv8=,braveclue,2022-02-25T13:31:43+09:00,ADC,6,12,15,17483,19782,11,132,10872,29.26666667,Ezreal,4.76,LOSE,5,TRUE
2022-02-25t13:31:43+09:00_029_016_lose_codybarrese,fBHHhgUQStCASDLWvG1lf0lXan5dNb4x69Rt11_AFv8=,codybarrese,2022-02-25T13:31:43+09:00,TOP,6,4,1,11400,23016,9,188,11356,29.26666667,Illaoi,5.22,LOSE,5,TRUE
2022-02-25t13:31:43+09:00_029_016_lose_dbahdaspooper,fBHHhgUQStCASDLWvG1lf0lXan5dNb4x69Rt11_AFv8=,dbahdaspooper,2022-02-25T13:31:43+09:00,JUNGLE,6,9,14,16861,38750,11,46,10682,29.26666667,Zac,6.1,LOSE,5,TRUE
2022-02-25t13:31:43+09:00_029_016_lose_snakebae,fBHHhgUQStCASDLWvG1lf0lXan5dNb4x69Rt11_AFv8=,snakebae,2022-02-25T13:31:43+09:00,MID,11,8,7,20784,29087,9,130,12038,29.26666667,Cassiopeia,7.02,LOSE,5,TRUE
2022-03-06t12:17:05+09:00_028_004_win_100moe,fBHHhgUQStCzcX5HqoWo_mJd7NoygKrQ-7wfF-LjpyU=,100moe,2022-03-06T12:17:05+09:00,SUPPORT,3,0,13,11139,5782,17,18,8460,28.06666667,Morgana,7.75,WIN,5,TRUE
2022-03-06t12:17:05+09:00_028_004_win_codybarrese,fBHHhgUQStCzcX5HqoWo_mJd7NoygKrQ-7wfF-LjpyU=,codybarrese,2022-03-06T12:17:05+09:00,JUNGLE,3,0,7,4617,20698,12,12,9438,28.06666667,Sejuani,7.53,WIN,5,TRUE
2022-03-06t12:17:05+09:00_028_004_win_dbahdaspooper,fBHHhgUQStCzcX5HqoWo_mJd7NoygKrQ-7wfF-LjpyU=,dbahdaspooper,2022-03-06T12:17:05+09:00,ADC,10,0,6,22692,9717,10,180,12124,28.06666667,Varus,9,WIN,5,TRUE
2022-03-06t12:17:05+09:00_028_004_win_gandalftheblack2,fBHHhgUQStCzcX5HqoWo_mJd7NoygKrQ-7wfF-LjpyU=,gandalftheblack2,2022-03-06T12:17:05+09:00,TOP,3,1,5,10933,23311,8,181,10460,28.06666667,Cho'Gath,6.61,WIN,5,TRUE
2022-03-06t12:17:05+09:00_028_004_win_raythar,fBHHhgUQStCzcX5HqoWo_mJd7NoygKrQ-7wfF-LjpyU=,raythar,2022-03-06T12:17:05+09:00,MID,7,0,4,12933,9517,11,186,11443,28.06666667,Vex,7.91,WIN,5,TRUE
2022-03-06t13:00:56+09:00_026_016_lose_100moe,fBHHhgUQStDB5pMln4Ghc6Sba6p009G8Jta1Lng__Kg=,100moe,2022-03-06T13:00:56+09:00,SUPPORT,2,8,10,16384,13164,15,38,6929,26.26666667,Brand,6.35,LOSE,5,TRUE
2022-03-06t13:00:56+09:00_026_016_lose_codybarrese,fBHHhgUQStDB5pMln4Ghc6Sba6p009G8Jta1Lng__Kg=,codybarrese,2022-03-06T13:00:56+09:00,JUNGLE,1,6,8,2585,21542,8,20,6353,26.26666667,Sejuani,4.13,LOSE,5,TRUE
2022-03-06t13:00:56+09:00_026_016_lose_dbahdaspooper,fBHHhgUQStDB5pMln4Ghc6Sba6p009G8Jta1Lng__Kg=,dbahdaspooper,2022-03-06T13:00:56+09:00,ADC,4,9,4,9792,19343,9,108,7984,26.26666667,Lucian,4.98,LOSE,5,TRUE
2022-03-06t13:00:56+09:00_026_016_lose_gandalftheblack2,fBHHhgUQStDB5pMln4Ghc6Sba6p009G8Jta1Lng__Kg=,gandalftheblack2,2022-03-06T13:00:56+09:00,TOP,5,2,1,13514,24345,7,163,10334,26.26666667,Cho'Gath,6.06,LOSE,5,TRUE
2022-03-06t13:00:56+09:00_026_016_lose_raythar,fBHHhgUQStDB5pMln4Ghc6Sba6p009G8Jta1Lng__Kg=,raythar,2022-03-06T13:00:56+09:00,MID,1,7,7,11543,16494,8,107,6629,26.26666667,Vex,4.57,LOSE,5,TRUE
2022-03-06t13:43:22+09:00_027_007_lose_100moe,fBHHhgUQStAmANcpcSrzlhL0YOiUx3tf3XYvhcjuhRo=,100moe,2022-03-06T13:43:22+09:00,SUPPORT,1,6,11,4927,12907,18,19,7316,27.11666667,Senna,5.63,LOSE,5,TRUE
